text,label,trend,Time,Name,Quote,Before,After,rel_change
court dismisses top glove s application for mareva injunction against adventa capital and others,1,flat,2018-07-30T20:24:31+08:00,TOPGLOV,7113,1.68,1.69,0.005952380952380958
yinson upgraded to buy at uob kay hian,1,flat,2017-12-14T09:47:31+08:00,YINSON,7293,3.96,3.86,-0.025252525252525276
malaysia airports to work with mida to promote klia aeropolis,1,flat,2018-07-13T13:04:32+08:00,AIRPORT,5014,8.89,8.88,-0.001124859392575904
tiger synergy gets rm1b affordable homes contract,0,downtrend,2017-12-15T09:10:33+08:00,TIGER,7079,0.2,0.18,-0.10000000000000009
airasia ceo says bung moktar s rm2 000 fare for kl sandakan flight claim untrue,1,flat,2017-11-24T16:39:17+08:00,AIRASIA,5099,3.19,3.16,-0.00940438871473348
berjaya land spends rm11m to mop up 7 eleven shares,1,flat,2020-12-10T22:06:01+08:00,BJLAND,4219,0.195,0.2,0.025641025641025664
mah sing looks to increase landbank in klang valley in 2018,1,flat,2017-12-20T13:57:51+08:00,MAHSING,8583,1.51,1.51,0.0
dbe gurney gamuda kerjaya prospek metronic global puncak niaga rohas tecnic and tambun indah land,1,flat,2020-01-02T23:46:10+08:00,ROHAS,9741,0.66,0.645,-0.022727272727272745
airasia set to confirm and expand a330neo order sources,1,flat,2018-07-19T17:30:22+08:00,AIRASIA,5099,3.23,3.25,0.00619195046439629
maybank public bank rhb bank hong leong anzo kerjaya prospek klccp pavilion reit and axiata,1,flat,2020-01-23T23:36:11+08:00,AXIATA,6888,4.26,4.23,-0.007042253521126611
eforce genetec luxchem mesb n2n,1,flat,2017-09-18T13:07:27+08:00,LUXCHEM,5143,0.84,0.84,0.0
berjaya food d o eastland equity emico innoprise plantations jcy kobay technology ktg kub kwantas mhc plantations mnrb pasukhas rev asia shh resources subur tiasa t7 global technodex th plantations vizione,0,downtrend,2020-09-02T13:48:13+08:00,REV,173,0.33,0.295,-0.10606060606060615
star media embraces ai in personalised brand campaign push,1,flat,2019-06-17T12:43:30+08:00,STAR,6084,0.655,0.645,-0.015267175572519097
stock with momentum pantech group holdings,1,flat,2018-07-06T11:23:09+08:00,PANTECH,5125,0.583276,0.593079,0.016806794724967263
sime darby plantation says 2q net profit at rm27m,1,flat,2019-08-30T13:18:20+08:00,SIMEPLT,5285,4.95,4.98,0.006060606060606111
top glove s eps to grow by 3 9 to 13 6 with aspion buy says cimb research,1,flat,2017-11-28T15:11:11+08:00,TOPGLOV,7113,1.166666,1.141666,-0.02142858367347631
gets global petdag johan wintoni sunway reit atlan kumpulan jetson chin hin and cam resources,1,flat,2017-10-12T22:20:39+08:00,SUNREIT,5176,1.72,1.72,0.0
lotte chemical petronas chemicals tenaga nasional tropicana corp uchi technologies johan holdings sime darby bina darulaman ranhill carimin petroleum jaks resources and mtouche technology,1,flat,2017-10-02T22:52:38+08:00,JAKS,4723,1.28,1.26,-0.015625000000000014
ppb 3q net profit broadly unchanged,1,flat,2017-11-24T10:04:00+08:00,PPB,4065,14.033333,13.833333,-0.014251781811206295
pharmaniaga scomi energy services scomi group rohas tecnic marine general mudajaya kelington reach energy atta global and prestariang,1,flat,2020-01-21T23:59:06+08:00,M&G,5078,0.1,0.105,0.049999999999999906
wct s new job win boosts its earnings visibility,1,flat,2018-09-19T08:41:25+08:00,WCT,9679,0.902737,0.90759,0.005375873593305687
axiata soars after reporting two fold rise in 3q net profit,2,uptrend,2020-11-27T16:38:06+08:00,AXIATA,6888,3.36,3.73,0.11011904761904766
airasia x active up 3 85 earnings indication growth strategies,1,flat,2018-01-15T09:24:37+08:00,AAX,5238,0.395,0.395,0.0
mbsb chin well igb reit eg industries oriental interest ideal jacobs tan chong transnational genting plantations tune protect mlabs xox enra prg elsoft and serba dinamik and,1,flat,2017-08-19T01:13:18+08:00,IGBREIT,5227,1.74,1.74,0.0
tussle continues at apex equity,1,flat,2019-07-09T23:05:28+08:00,APEX,5088,0.92,0.92,0.0
genting malaysia apex dnex th heavy msm malaysia lafarge malaysia and ytl corp,1,flat,2019-06-19T22:51:26+08:00,YTL,4677,1.103226,1.122581,0.017544002770058003
karex tiong nam boustead plantations sime darby plantation lotus kfm mesb guan chong dayang enterprise mrcb serba dinamik hextar top glove ta enterprise ta global kanger samaiden mesiniaga and maxis,0,downtrend,2020-11-24T00:54:30+08:00,BPLANT,5254,0.585,0.545,-0.06837606837606826
ammb heitech padu pharmaniaga top glove advancon sime darby plantation and uzma,1,flat,2021-03-02T00:36:31+08:00,TOPGLOV,7113,4.9,4.75,-0.030612244897959252
myeg airasia x how wah genting yinson and permaju industries,1,flat,2020-04-28T22:47:54+08:00,YINSON,7293,5.01,5.08,0.01397205588822361
airasia x at systemization axiata supermax top glove hartalega hlt jaks kimlun and microlink,1,flat,2020-08-10T22:58:03+08:00,SUPERMX,7106,10.369567,10.594567,0.021698109477473807
top glove loses ground despite record rm1 29 billion quarterly net profit,0,downtrend,2020-09-17T16:58:20+08:00,TOPGLOV,7113,8.78,7.79,-0.11275626423690198
top glove tnb tropicana sdp nestle malaysia klccp shangri la hotels gdex careplus focus dynamics and oversea enterprise,1,flat,2020-11-11T00:36:57+08:00,TOPGLOV,7113,7.8,7.86,0.007692307692307756
jaks falls 5 70 on possible rm50 million loss in dispute with star media,1,flat,2018-03-15T09:27:16+08:00,STAR,6084,1.29,1.28,-0.007751937984496131
fiamma theta edge dnex ybs tcs qes pinehill pacific pansar opcom mgb knusford harbour link classic scenic coastal contracts cgb advanced packaging,2,uptrend,2021-02-09T13:41:03+08:00,FIAMMA,6939,0.595,0.635,0.06722689075630259
only world group to manage perak corp s animation theme park,1,flat,2018-01-26T15:17:11+08:00,OWG,5260,1.5,1.49,-0.006666666666666672
damansara realty gets epu approval for 53 acre johor land acquisition,1,flat,2017-11-24T18:23:17+08:00,DBHD,3484,0.57,0.57,0.0
controlling shareholder tee family sells rm714m worth of real estate assets to gsb group,1,flat,2019-08-09T17:34:07+08:00,GSB,7077,1.0,1.0,0.0
sime darby plantation says no longer keen on ruchi soya acquisition,1,flat,2018-05-31T15:58:47+08:00,SIME,4197,2.42,2.42,0.0
ktb ataims cme d nonce dolomite dynaciate eastland gets megasun mgb pan malaysia seal sersol systech,1,flat,2020-08-26T13:47:21+08:00,SERSOL,55,0.27,0.265,-0.018518518518518535
guocoland southern steel tashin mbsb aisb hengyuan country view mycron masteel sarawak cable choo bee kps apollo chuan huat yong tai ta win astino cab bsl resintech ken tiong nam gadang leader steel,1,flat,2020-12-03T13:44:47+08:00,GADANG,9261,0.45,0.465,0.03333333333333336
uob kay hian downgrades malaysia marine and heavy engineering,1,flat,2018-05-07T12:19:39+08:00,MHB,5186,0.75,0.755,0.006666666666666672
malakoff gets around a 502m 7y loan for macarthur wind farm refinancing,1,flat,2018-06-21T10:09:53+08:00,MALAKOF,5264,0.88,0.88,0.0
fsbm sees 4 96 stake traded off market,1,flat,2018-08-16T22:53:51+08:00,FSBM,9377,0.205,0.215,0.04878048780487809
yinson lands us 117m deal for 26 stake in ghana fpso,1,flat,2017-11-22T10:23:37+08:00,YINSON,7293,3.88,3.9,0.005154639175257737
smtrack malayan united industries green packet focus point dolomite kumpulan powernet,1,flat,2019-06-10T13:26:01+08:00,GPACKET,82,0.355,0.355,0.0
lion industries takes over china property developer in rm210m debt settlement by lion diversified,1,flat,2020-12-16T19:36:21+08:00,LIONIND,4235,0.475,0.47,-0.010526315789473694
cimb ib research downgrades salcon lowers target to 43 sen,1,flat,2017-11-23T05:58:17+08:00,SALCON,8567,0.358826,0.343875,-0.04166643442782851
ranhill s associate bags 3 year contract in sabah,1,flat,2018-07-19T10:18:26+08:00,RANHILL,5272,0.581683,0.569306,-0.021277912539991665
tsh resources 3q net profit almost triples to rm30 7m on ffb growth,1,flat,2017-11-23T10:50:46+08:00,TSH,9059,1.68,1.64,-0.023809523809523832
cgs cimb research raises target price for power root to rm2 70,1,flat,2019-11-26T07:43:17+08:00,CIMB,1023,5.34,5.27,-0.01310861423220979
cimb research ups target price for telekom malaysia to rm3 46,1,flat,2019-05-31T07:30:41+08:00,TM,4863,3.46,3.61,0.043352601156069336
frontken rises 1 63 on positive technicals 5g prospects,1,flat,2020-10-23T11:23:34+08:00,FRONTKN,128,3.71,3.71,0.0
fitters diversified datasonic benalec sapura energy cypark pharmaniaga encorp public bank harn len and suria capital,1,flat,2018-04-11T23:45:46+08:00,PHARMA,7081,4.2,4.2,0.0
prg shares halted from trading pending material announcement,1,flat,2018-01-19T18:45:12+08:00,PRG,7168,0.925,0.935,0.01081081081081082
top glove fails in bid to freeze assets of adventa capital,1,flat,2018-07-31T08:41:00+08:00,ADVENTA,7191,0.51,0.525,0.029411764705882377
ioi properties airasia bumi armada country view ccm sunsuria tdm serba dinamik tfp and mexter,0,downtrend,2018-09-07T23:07:54+08:00,AIRASIA,5099,3.23,3.03,-0.061919504643962904
komarkcorp kossan rubber supermax ocean vantage konsortium transnasional g capital lion industries daibochi mah sing and oka corp,1,flat,2020-12-17T00:06:20+08:00,KTB,4847,0.16,0.16,0.0
star media shares fall to 3 month low,1,flat,2018-08-21T09:01:16+08:00,STAR,6084,1.03,0.995,-0.03398058252427187
dolphin mms ventures boustead plantations klccp stapled group carlsberg rex maybank boustead holdings n2n connect iwcity perak transit destini malakoff drb hicom pos malaysia and kerjaya prospek,1,flat,2018-04-13T00:58:12+08:00,MALAKOF,5264,0.9,0.895,-0.00555555555555556
igb reit not expected to make any acquisitions in the near term,1,flat,2018-04-25T10:55:27+08:00,IGBB,5606,2.91676,2.906906,-0.0033784061767165646
versatile creative md cfo served show cause letters,1,flat,2018-08-14T10:50:52+08:00,VERSATL,4995,0.42,0.42,0.0
proposed takeover seen to be synergistic for unisem china firm,1,flat,2018-09-14T11:39:26+08:00,UNISEM,5005,3.11,3.15,0.012861736334405157
lotte chemical titan bursa malaysia ea technique pestech scomi group sime darby plantation heng huat resources and atta global,0,downtrend,2020-01-31T00:40:52+08:00,SCOMI,7158,0.04,0.035,-0.12499999999999993
axis reit acquires 40th property total assets now at rm2 46b,1,flat,2017-12-06T10:01:38+08:00,AXREIT,5106,1.46,1.46,0.0
eupe corp posts fourth straight quarterly profit returns to the black in fy18,1,flat,2018-04-26T22:05:47+08:00,EUPE,6815,0.935,0.92,-0.016042780748663114
destini may move higher says rhb retail research,1,flat,2017-12-27T08:52:45+08:00,DESTINI,7212,0.525,0.54,0.028571428571428595
omesti insas gaining traction,1,flat,2017-11-29T14:00:00+08:00,INSAS,3379,0.98,0.965,-0.015306122448979605
complet nadibhd vsolar hubline ireka nggb pecca smtrack,2,uptrend,2020-06-30T13:21:59+08:00,HUBLINE,7013,0.055,0.06,0.09090909090909087
airasia india plans expansion to add three more a320neos by june 2021 report,1,flat,2020-12-02T06:45:45+08:00,AIRASIA,5099,0.725,0.76,0.04827586206896556
hlib research keeps hold on adventa trims target to 64 sen,1,flat,2018-01-02T08:49:44+08:00,ADVENTA,7191,0.6,0.595,-0.008333333333333342
aax ammb mbsb ql sime darby property uoa development matrix concepts 7 eleven power root padini petron ijm corp magnum hong leong industries ghl green packet genting plantations th plantations khee san dnex tsh and berjaya corp,1,flat,2020-08-27T01:28:16+08:00,HLIND,3301,7.62,7.58,-0.005249343832021002
stock with momentum timberwell,1,flat,2018-01-05T10:46:09+08:00,TIMWELL,7854,0.63,0.64,0.015873015873015886
hlib lowers george kent fy20 22 earnings forecast,1,flat,2019-12-19T11:02:36+08:00,GKENT,3204,0.95,0.94,-0.010526315789473694
most of mufg s stake in cimb went to foreign shareholders,1,flat,2017-09-21T09:41:10+08:00,CIMB,1023,6.31,6.35,0.00633914421553091
press metal gsb group tdm leong hup prg holdings lotte chemical th plantations maxwell international and xox,1,flat,2019-08-09T23:35:14+08:00,GSB,7077,1.0,1.0,0.0
tashin ays ykgi industronics sin heng chan samchem jade marvel fajarbaru cyl kym pansar lb aluminium,2,uptrend,2021-02-24T13:39:35+08:00,YKGI,7020,0.18,0.26,0.44444444444444453
lafarge can one hume industries igb malayan united industries and syarikat takaful malaysia,1,flat,2019-06-04T14:39:26+08:00,IGBB,5606,2.660558,2.680266,0.007407468658830237
tatt giap returns to black in 3q on higher margin disposal gain of rm3 85 million,1,flat,2018-04-26T20:58:40+08:00,TATGIAP,5178,0.11,0.11,0.0
stock with momentum cab cakaran corp,1,flat,2017-11-28T11:47:55+08:00,CAB,7174,1.1,1.08,-0.018181818181818195
axiata digi maxis berjaya corp datasonic gagasan nadi cergas hock seng lee jaycorp ioi corp mr diy and uzma,1,flat,2021-03-18T22:52:01+08:00,BJCORP,3395,0.2,0.2,0.0
hap seng plantations 1q net profit down 35 6 as revenue slips,1,flat,2018-05-28T19:27:36+08:00,HSPLANT,5138,2.42,2.42,0.0
kerjaya prospek telekom tsh apft ytl corp ijm hovid econpile klk china stationery tambun indah th plantations genting plantations and wct,1,flat,2017-11-23T00:00:30+08:00,YTL,4677,1.16129,1.190322,0.02499978472216257
bursa queries grand hoover stock hits limit up,2,uptrend,2017-11-16T16:02:05+08:00,HOOVER,7010,0.615,0.92,0.4959349593495936
mrcb gamuda ytl corp perak corp protasco ghl dialog and china ouhua,1,flat,2018-04-05T23:57:34+08:00,YTL,4677,1.345161,1.383871,0.02877722443633143
prolexus gains 1 61 on positive technicals,1,flat,2017-10-09T09:34:04+08:00,PRLEXUS,8966,1.25,1.28,0.02400000000000002
lotte chemical airasia fgv marine general heveaboard uzma vertice vizione dbe gurney and supermax,1,flat,2018-09-03T23:37:17+08:00,M&G,5078,0.1,0.1,0.0
stock with momentum menang corp,2,uptrend,2018-07-17T10:46:45+08:00,MENANG,1694,0.495,0.535,0.08080808080808088
artroniq at systematization cabnet hextar hup seng industries integrated logistics kein hing kumpulan perangsang selangor salcon sapura industrial sungei bagan rubber,0,downtrend,2020-11-13T13:54:43+08:00,SALCON,8567,0.405,0.335,-0.17283950617283952
malaysia airports alipay adoption a major step for retail f b transactions,1,flat,2017-09-28T13:32:58+08:00,AIRPORT,5014,8.66,8.52,-0.016166281755196372
boustead plantations sime darby ijm corp hock seng lee gabungan aqrs dialog uoa development press metal heineken and serba dinamik,2,uptrend,2017-11-22T00:12:34+08:00,DIALOG,7277,2.3,2.43,0.056521739130434935
sime darby plantation s bakke named chairman of mpob,1,flat,2018-08-06T12:21:41+08:00,SIME,4197,2.56,2.57,0.0039062499999999167
ireka f n hock seng lee boustead plantations klccp gadang handal hua yang zhulian econpile salcon p a resources and uoa reit,1,flat,2018-01-24T23:45:38+08:00,UOAREIT,5110,1.61,1.59,-0.012422360248447215
econpile bags rm348m job in cambodia,1,flat,2020-12-15T14:13:57+08:00,ECONBHD,5253,0.55,0.545,-0.009090909090909097
sapura energy aborts jv with subsea 7,1,flat,2017-10-17T18:55:19+08:00,SAPNRG,5218,1.48,1.48,0.0
the sun publisher berjaya media sees lower 3q losses,1,flat,2018-03-20T22:34:05+08:00,BJCORP,3395,0.326923,0.317307,-0.02941365397968333
priceworth s march log production hits highest since 2011,1,flat,2018-04-26T10:45:09+08:00,PWORTH,7123,0.100116,0.097674,-0.024391705621479083
malton down 1 98 after warning of possible failed venture in taiwan,1,flat,2019-08-09T09:20:29+08:00,MALTON,6181,0.495,0.5,0.01010101010101011
mahb uoa reit bcorp igb reit airasia destini arb gdb holdings kub malaysia and mah sing,1,flat,2019-07-24T01:14:19+08:00,UOAREIT,5110,1.33,1.34,0.0075187969924812095
genting returns to the black in 4q proposes 8 5 sen dividend,1,flat,2021-02-25T19:35:02+08:00,GENTING,3182,4.63,4.61,-0.004319654427645697
berjaya assets plans 2 for 1 share split,1,flat,2017-09-07T10:06:57+08:00,BJASSET,3239,0.625,0.615,-0.016000000000000014
ablegroup novamsc pa coastal drb hicom zecon,1,flat,2017-11-09T13:09:37+08:00,ZECON,7028,0.755,0.74,-0.01986754966887419
daya materials accsoft tech bcorp bfood drb hicom kimlun omesti airasia hibiscus and scomi group,1,flat,2017-09-15T23:04:37+08:00,KIMLUN,5171,2.16,2.19,0.013888888888888798
suria capital 2q net profit up slightly on higher operating revenue,1,flat,2018-08-21T18:15:47+08:00,SURIA,6521,1.383333,1.366666,-0.012048436638177494
airasia x 1q passenger traffic up 13,1,flat,2018-04-27T10:42:19+08:00,AAX,5238,0.38,0.38,0.0
cimb ib research downgrades kesm lowers target price to rm19 60,1,flat,2018-04-18T07:57:37+08:00,CIMB,1023,7.3,7.3,0.0
bintai kinden subsidiary inks mou for covid 19 vaccine distribution in australia new zealand,1,flat,2020-11-12T14:38:00+08:00,BINTAI,6998,0.73,0.735,0.006849315068493157
gdb paragon union glomac jf tech igb reit cabnet airasia pharmaniaga kanger and ammb,1,flat,2020-10-26T23:49:40+08:00,AMBANK,1015,2.95,2.94,-0.0033898305084746542
advance synergy ewein vertice caely umw og leweko tm tnb mbsb mmc zelan rev asia ewi carimin dayang enterprise deleum petra energy and sapura energy,1,flat,2018-01-16T23:11:18+08:00,ZELAN,2283,0.13,0.13,0.0
eversendai 1q net profit jumps 74 on higher forex gain,1,flat,2018-05-31T14:57:35+08:00,SENDAI,5205,0.9,0.9,0.0
dgb asia selects chengco plt as new auditor,1,flat,2020-12-29T19:48:41+08:00,DGB,152,0.22,0.225,0.02272727272727275
ikhmas jaya registers record earnings in 3q,1,flat,2017-11-30T10:24:59+08:00,IKHMAS,5268,0.64,0.625,-0.02343750000000002
majuperak to undertake solid waste management public cleansing services in perak,2,uptrend,2020-06-15T21:32:45+08:00,PRKCORP,8346,0.14,0.17,0.21428571428571425
cimb research upgrades pharmaniaga target price rm4 90,1,flat,2017-08-17T08:01:37+08:00,CIMB,1023,6.77,6.77,0.0
sime darby ioi corp mpi inari amertron ytl corp ytl power ytl reit mmc corp tan chong motor leong hup ijm corp ijm plantations th plantations carlsberg malaysia tdm green packet ekovest iris icon offshore and solarvest,1,flat,2019-11-27T00:38:36+08:00,TCHONG,4405,1.35,1.33,-0.014814814814814828
earnings expansion from mbm will offset dilution from new umw share issuance say analysts,0,downtrend,2018-03-14T12:20:49+08:00,UMW,4588,6.46,5.9,-0.08668730650154793
pestech expects strong growth to continue in fy18,1,flat,2017-11-24T10:20:33+08:00,PESTECH,5219,1.72,1.68,-0.023255813953488393
